sku,gender,category,sub_category,article_type,base_colour,season,year,usage,product_display_name,attributes,image_url,price,msrp,currency,review_count,ratings,brand
SKU004066,Women,Accessories,Wallets,Wallets,Brown,Summer,2012.0,Casual,Women Brown Wallet,"{'material': 'Polyester', 'sizes': 'Free Size'}",product_images/product4066.jpg,3500,4479,INR,282,4.1,Baggit
SKU004067,Women,Accessories,Wallets,Wallets,Purple,Summer,2012.0,Casual,Women Purple Wallet,"{'material': 'Polyester', 'sizes': 'Free Size'}",product_images/product4067.jpg,3558,4311,INR,1064,3.6,Baggit
SKU004068,Women,Accessories,Bags,Clutches,Brown,Summer,2012.0,Casual,Women Brown Purse,"{'material': 'Cotton', 'sizes': 'Free Size'}",product_images/product4068.jpg,1165,2132,INR,265,4.1,Baggit
SKU004069,Women,Accessories,Bags,Clutches,Black,Fall,2012.0,Casual,Women Black Purse,"{'material': 'Cotton', 'sizes': 'Free Size'}",product_images/product4069.jpg,3050,3905,INR,155,4.1,Baggit
SKU004070,Women,Accessories,Bags,Clutches,Green,Summer,2012.0,Casual,Women Green purse,"{'material': 'Polyester', 'sizes': 'Free Size'}",product_images/product4070.jpg,3829,5023,INR,622,3.9,Baggit
SKU004071,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Women Brown Handbag,"{'material': 'Cotton', 'sizes': 'Free Size'}",product_images/product4071.jpg,3675,4435,INR,529,3.7,Baggit
SKU004072,Women,Accessories,Bags,Handbags,Purple,Summer,2012.0,Casual,Women Purple Handbag,"{'material': 'Polyester', 'sizes': 'Free Size'}",product_images/product4072.jpg,2555,3340,INR,648,4.0,Baggit
SKU004073,Women,Accessories,Bags,Mobile Pouch,Blue,Spring,2012.0,Casual,Women Blue Flora Astro Mobile Pouch,"{'material': 'Cotton', 'sizes': 'Free Size'}",product_images/product4073.jpg,3312,3796,INR,214,3.6,Baggit
SKU004074,Women,Accessories,Bags,Clutches,Purple,Summer,2012.0,Casual,Women Purple Deshi Baby Purse,"{'material': 'Cotton', 'sizes': 'Free Size'}",product_images/product4074.jpg,1648,2602,INR,733,4.6,Baggit
SKU004075,Women,Accessories,Bags,Mobile Pouch,Green,Winter,2016.0,Casual,Women Green Flora Astro Mobile Pouch,"{'material': 'Polyester', 'sizes': 'Free Size'}",product_images/product4075.jpg,1829,2874,INR,866,4.2,Baggit
SKU004076,Women,Accessories,Wallets,Wallets,Purple,Summer,2012.0,Casual,Women Purple Wallet,"{'material': 'Cotton', 'sizes': 'Free Size'}",product_images/product4076.jpg,1903,2998,INR,997,3.9,Baggit
SKU004077,Women,Accessories,Bags,Mobile Pouch,Black,Summer,2015.0,Casual,Women Black Kamaal Excel Mobile Pouch,"{'material': 'Cotton', 'sizes': 'Free Size'}",product_images/product4077.jpg,978,1428,INR,197,4.2,Baggit
SKU004078,Women,Accessories,Wallets,Wallets,Brown,Fall,2012.0,Casual,Women Brown Jhula Parina Crush Wallet,"{'material': 'Polyester', 'sizes': 'Free Size'}",product_images/product4078.jpg,3274,4290,INR,278,4.5,Baggit
SKU004079,Women,Accessories,Bags,Mobile Pouch,Blue,Summer,2015.0,Casual,Women Blue Kamaal Excel Mobile Pouch,"{'material': 'Polyester', 'sizes': 'Free Size'}",product_images/product4079.jpg,2804,3105,INR,711,3.7,Baggit
SKU004080,Women,Accessories,Bags,Clutches,Purple,Fall,2012.0,Casual,Women Purple Jhula Camlincrush Purse,"{'material': 'Polyester', 'sizes': 'Free Size'}",product_images/product4080.jpg,3119,3974,INR,63,3.6,Baggit
SKU004081,Women,Accessories,Bags,Handbags,Purple,Summer,2012.0,Casual,Women Purple Bag,"{'material': 'Cotton', 'sizes': 'Free Size'}",product_images/product4081.jpg,1734,2618,INR,915,4.0,Baggit
SKU004082,Women,Accessories,Bags,Handbags,Brown,Winter,2016.0,Casual,Women Brown Bag,"{'material': 'Polyester', 'sizes': 'Free Size'}",product_images/product4082.jpg,3849,4830,INR,555,3.9,Baggit
SKU004083,Women,Accessories,Bags,Clutches,Pink,Summer,2012.0,Casual,Women Pink Bunny Rosy Purse,"{'material': 'Polyester', 'sizes': 'Free Size'}",product_images/product4083.jpg,1681,2071,INR,1147,3.8,Baggit
SKU004084,Women,Accessories,Bags,Clutches,Black,Summer,2012.0,Casual,Women Black Bunny Rosy Purse,"{'material': 'Polyester', 'sizes': 'Free Size'}",product_images/product4084.jpg,819,2007,INR,325,3.7,Baggit
SKU004085,Women,Accessories,Bags,Backpacks,Green,Summer,2012.0,Casual,Women Green Backpack,"{'material': 'Cotton', 'sizes': 'Free Size'}",product_images/product4085.jpg,1912,2506,INR,247,4.6,Baggit
SKU004086,Women,Accessories,Bags,Mobile Pouch,Brown,Summer,2012.0,Casual,Women Brown Aandhi Parina Crush Mobile Pouch,"{'material': 'Cotton', 'sizes': 'Free Size'}",product_images/product4086.jpg,2977,3764,INR,587,3.8,Baggit
SKU004087,Women,Accessories,Bags,Mobile Pouch,Tan,Fall,2012.0,Casual,Women Brown Chakde Lips Mobile Pouch,"{'material': 'Cotton', 'sizes': 'Free Size'}",product_images/product4087.jpg,911,2028,INR,227,3.8,Baggit
SKU004088,Women,Accessories,Wallets,Wallets,Purple,Summer,2010.0,Casual,Women Purple Shell Baby Wallet,"{'material': 'Polyester', 'sizes': 'Free Size'}",product_images/product4088.jpg,2378,3046,INR,448,4.2,Baggit
SKU004089,Women,Accessories,Wallets,Wallets,Brown,Summer,2012.0,Casual,Women Brown Shell Hoor Wallet,"{'material': 'Cotton', 'sizes': 'Free Size'}",product_images/product4089.jpg,3813,4874,INR,987,4.2,Baggit
SKU004090,Women,Accessories,Wallets,Wallets,Olive,Summer,2012.0,Casual,Women Olive Green Taker Jhuti Wallet,"{'material': 'Polyester', 'sizes': 'Free Size'}",product_images/product4090.jpg,1416,2507,INR,773,3.6,Baggit
SKU004091,Women,Accessories,Bags,Handbags,Olive,Fall,2012.0,Casual,Women Olive Green Handbag,"{'material': 'Polyester', 'sizes': 'Free Size'}",product_images/product4091.jpg,2027,3076,INR,1086,4.2,Baggit
SKU004092,Women,Accessories,Bags,Handbags,Brown,Summer,2015.0,Casual,Women Brown Bag,"{'material': 'Cotton', 'sizes': 'Free Size'}",product_images/product4092.jpg,2829,3597,INR,469,3.7,Baggit
SKU004093,Women,Accessories,Bags,Mobile Pouch,Grey,Summer,2012.0,Casual,Women Grey Doodle Jhuti Mobile Pouch,"{'material': 'Polyester', 'sizes': 'Free Size'}",product_images/product4093.jpg,3925,4918,INR,860,4.3,Baggit
SKU004094,Women,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,Women Black Sling Bag,"{'material': 'Polyester', 'sizes': 'Free Size'}",product_images/product4094.jpg,2967,3670,INR,881,4.2,Baggit
SKU004095,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Women Brown Sling Bag,"{'material': 'Cotton', 'sizes': 'Free Size'}",product_images/product4095.jpg,3288,4204,INR,433,4.4,Baggit
SKU004096,Women,Accessories,Bags,Mobile Pouch,Black,Summer,2012.0,Casual,Women Black Raptaa Brush Mobile Pouch,"{'material': 'Cotton', 'sizes': 'Free Size'}",product_images/product4096.jpg,1267,2170,INR,153,4.3,Baggit
SKU004097,Women,Accessories,Wallets,Wallets,Purple,Summer,2012.0,Casual,Women Purple Chata Hosh Wallet,"{'material': 'Cotton', 'sizes': 'Free Size'}",product_images/product4097.jpg,2426,3336,INR,928,4.1,Baggit
SKU004098,Women,Accessories,Wallets,Wallets,Beige,Summer,2012.0,Casual,Women Beige Chata Josh Wallet,"{'material': 'Polyester', 'sizes': 'Free Size'}",product_images/product4098.jpg,1495,1991,INR,843,3.7,Baggit
SKU004099,Women,Accessories,Bags,Handbags,Olive,Fall,2012.0,Casual,Women Olive Handbag,"{'material': 'Cotton', 'sizes': 'Free Size'}",product_images/product4099.jpg,3803,4203,INR,535,4.5,Baggit
SKU004100,Women,Accessories,Bags,Handbags,Green,Summer,2012.0,Casual,Women Green Handbag,"{'material': 'Polyester', 'sizes': 'Free Size'}",product_images/product4100.jpg,1776,2809,INR,909,4.6,Baggit
SKU004101,Women,Accessories,Bags,Handbags,Green,Summer,2012.0,Casual,Women Green Bag,"{'material': 'Polyester', 'sizes': 'Free Size'}",product_images/product4101.jpg,3225,4251,INR,976,4.7,Baggit
SKU004102,Women,Accessories,Bags,Handbags,Olive,Fall,2012.0,Casual,Women Olive Green Bag,"{'material': 'Cotton', 'sizes': 'Free Size'}",product_images/product4102.jpg,3636,4597,INR,775,4.5,Baggit
SKU004103,Women,Accessories,Bags,Handbags,Orange,Summer,2012.0,Casual,Women Orange Frankie Eva Handbag,"{'material': 'Cotton', 'sizes': 'Free Size'}",product_images/product4103.jpg,1506,2642,INR,594,4.5,Baggit
SKU004104,Women,Accessories,Bags,Handbags,Navy Blue,Summer,2015.0,Casual,Women Navy Blue Sling Bag,"{'material': 'Cotton', 'sizes': 'Free Size'}",product_images/product4104.jpg,1007,1938,INR,321,4.4,Baggit
SKU004105,Women,Accessories,Bags,Handbags,Green,Summer,2012.0,Casual,Women Green Handbag,"{'material': 'Cotton', 'sizes': 'Free Size'}",product_images/product4105.jpg,922,1597,INR,1007,4.0,Baggit
SKU004106,Women,Free Items,Free Gifts,Handbags,Black,Summer,2010.0,Casual,Black Sling Bag,"{'material': 'Cotton', 'sizes': 'Free Size'}",product_images/product4106.jpg,2730,3359,INR,1175,4.0,Baggit
SKU004107,Women,Accessories,Bags,Handbags,Teal,Summer,2012.0,Casual,Women Teal Bag,"{'material': 'Cotton', 'sizes': 'Free Size'}",product_images/product4107.jpg,1012,1956,INR,908,3.7,Baggit
SKU004108,Women,Accessories,Bags,Handbags,Tan,Summer,2012.0,Casual,Women Brown Handbag,"{'material': 'Polyester', 'sizes': 'Free Size'}",product_images/product4108.jpg,3068,3435,INR,1091,3.7,Baggit
SKU004109,Women,Accessories,Wallets,Wallets,Navy Blue,Summer,2012.0,Casual,Women Navy Blue Wallet,"{'material': 'Polyester', 'sizes': 'Free Size'}",product_images/product4109.jpg,1275,1844,INR,637,4.4,Baggit
SKU004110,Women,Accessories,Wallets,Wallets,Bronze,Summer,2012.0,Casual,Women Bronze Wallet,"{'material': 'Cotton', 'sizes': 'Free Size'}",product_images/product4110.jpg,2942,3931,INR,998,3.7,Baggit
SKU004111,Women,Accessories,Bags,Clutches,White,Summer,2012.0,Casual,Women White Purse,"{'material': 'Polyester', 'sizes': 'Free Size'}",product_images/product4111.jpg,1651,2627,INR,743,4.0,Baggit
SKU004112,Women,Accessories,Bags,Handbags,Teal,Fall,2012.0,Casual,Women Teal Bag,"{'material': 'Cotton', 'sizes': 'Free Size'}",product_images/product4112.jpg,1491,1808,INR,558,3.9,Baggit
SKU004113,Women,Accessories,Bags,Clutches,Gold,Summer,2012.0,Casual,Women Golden Clutch,"{'material': 'Cotton', 'sizes': 'Free Size'}",product_images/product4113.jpg,2159,2461,INR,652,3.7,Baggit
SKU004114,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Women Brown Sling Bag,"{'material': 'Cotton', 'sizes': 'Free Size'}",product_images/product4114.jpg,1997,2875,INR,443,3.9,Baggit
SKU004115,Women,Accessories,Bags,Handbags,Green,Summer,2012.0,Casual,Women Green Bag,"{'material': 'Polyester', 'sizes': 'Free Size'}",product_images/product4115.jpg,3808,4887,INR,252,4.7,Baggit
SKU004116,Women,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,Women Black Bag,"{'material': 'Cotton', 'sizes': 'Free Size'}",product_images/product4116.jpg,991,2068,INR,553,4.8,Baggit
SKU004117,Women,Accessories,Bags,Handbags,Beige,Summer,2012.0,Casual,Women Beige Handbag,"{'material': 'Cotton', 'sizes': 'Free Size'}",product_images/product4117.jpg,2003,2976,INR,562,3.8,Baggit
SKU004118,Women,Accessories,Bags,Handbags,Gold,Summer,2012.0,Casual,Women Multi Coloured Handbag,"{'material': 'Cotton', 'sizes': 'Free Size'}",product_images/product4118.jpg,1197,1884,INR,192,4.4,Baggit
SKU004119,Women,Accessories,Bags,Handbags,Olive,Fall,2012.0,Casual,Women Olive Green Handbag,"{'material': 'Cotton', 'sizes': 'Free Size'}",product_images/product4119.jpg,806,1904,INR,830,3.7,Baggit
SKU004120,Women,Accessories,Bags,Handbags,Blue,Summer,2012.0,Casual,Women Brown & Blue Handbag,"{'material': 'Cotton', 'sizes': 'Free Size'}",product_images/product4120.jpg,1447,2419,INR,50,4.2,Baggit
SKU004121,Women,Accessories,Bags,Clutches,Brown,Summer,2012.0,Casual,Women Brown Affair Hoor Purse,"{'material': 'Polyester', 'sizes': 'Free Size'}",product_images/product4121.jpg,2681,3368,INR,151,4.3,Baggit
SKU004122,Women,Accessories,Bags,Mobile Pouch,Purple,Summer,2012.0,Casual,Women Purple Phulrani Brush Mobile Pouch,"{'material': 'Cotton', 'sizes': 'Free Size'}",product_images/product4122.jpg,2118,2872,INR,1073,4.4,Baggit
SKU004123,Women,Accessories,Wallets,Wallets,Olive,Fall,2012.0,Casual,Women Olive Green Sanjara Jhuti Wallet,"{'material': 'Polyester', 'sizes': 'Free Size'}",product_images/product4123.jpg,1879,2298,INR,940,4.4,Baggit
SKU004124,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Women Brown Handbag,"{'material': 'Cotton', 'sizes': 'Free Size'}",product_images/product4124.jpg,1345,2039,INR,446,3.7,Baggit
SKU004125,Women,Accessories,Bags,Handbags,Green,Summer,2012.0,Casual,Women Green Bag,"{'material': 'Polyester', 'sizes': 'Free Size'}",product_images/product4125.jpg,1014,1786,INR,104,4.3,Baggit
SKU004126,Women,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,Women Black Voodoo Gang Handbag,"{'material': 'Cotton', 'sizes': 'Free Size'}",product_images/product4126.jpg,2811,3669,INR,1120,4.2,Baggit
SKU004127,Women,Accessories,Bags,Clutches,Grey,Summer,2012.0,Casual,Women Grey Clutch,"{'material': 'Cotton', 'sizes': 'Free Size'}",product_images/product4127.jpg,3294,4270,INR,224,4.4,Baggit
SKU004128,Women,Accessories,Bags,Clutches,Mustard,Summer,2012.0,Casual,Women Mustard Challo Moly Purse,"{'material': 'Cotton', 'sizes': 'Free Size'}",product_images/product4128.jpg,3058,4068,INR,661,4.2,Baggit
SKU004129,Women,Accessories,Bags,Clutches,Red,Summer,2012.0,Casual,Women Red Purse,"{'material': 'Cotton', 'sizes': 'Free Size'}",product_images/product4129.jpg,3541,4622,INR,59,3.8,Baggit
SKU004130,Women,Accessories,Bags,Mobile Pouch,Gold,Summer,2012.0,Casual,Women Gold Coloured Dhamal Mobile Pouch,"{'material': 'Polyester', 'sizes': 'Free Size'}",product_images/product4130.jpg,1791,2515,INR,173,4.8,Baggit
SKU004131,Women,Accessories,Bags,Handbags,Blue,Summer,2012.0,Casual,Women Blue Bag,"{'material': 'Polyester', 'sizes': 'Free Size'}",product_images/product4131.jpg,1898,2593,INR,329,3.9,Baggit
SKU004132,Women,Accessories,Bags,Handbags,Olive,Summer,2012.0,Casual,Women Olive Green Handbag,"{'material': 'Polyester', 'sizes': 'Free Size'}",product_images/product4132.jpg,1997,2938,INR,1070,4.3,Baggit
SKU004133,Women,Accessories,Bags,Handbags,Brown,Summer,2015.0,Casual,Brown Handbag,"{'material': 'Cotton', 'sizes': 'Free Size'}",product_images/product4133.jpg,3015,3780,INR,535,4.7,Baggit
SKU004134,Women,Accessories,Bags,Mobile Pouch,Grey,Summer,2012.0,Casual,Women Grey & Blue Dhamal Mobile Pouch,"{'material': 'Polyester', 'sizes': 'Free Size'}",product_images/product4134.jpg,1169,2256,INR,907,4.4,Baggit
SKU004135,Women,Accessories,Wallets,Wallets,Navy Blue,Summer,2012.0,Casual,Women Navy Blue Square Dum Wallet,"{'material': 'Polyester', 'sizes': 'Free Size'}",product_images/product4135.jpg,3356,4201,INR,616,4.0,Baggit
SKU004136,Women,Accessories,Wallets,Wallets,Pink,Summer,2012.0,Casual,Women Pink Border Sapera Wallet,"{'material': 'Polyester', 'sizes': 'Free Size'}",product_images/product4136.jpg,2222,2523,INR,850,4.4,Baggit
SKU004137,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Women Brown Bag,"{'material': 'Polyester', 'sizes': 'Free Size'}",product_images/product4137.jpg,2939,3262,INR,967,4.5,Baggit
SKU004138,Women,Accessories,Bags,Handbags,Green,Summer,2012.0,Casual,Women Green Bag,"{'material': 'Polyester', 'sizes': 'Free Size'}",product_images/product4138.jpg,2146,3244,INR,625,4.6,Baggit
SKU004139,Women,Accessories,Bags,Handbags,Purple,Summer,2012.0,Casual,Women Purple Handbag,"{'material': 'Polyester', 'sizes': 'Free Size'}",product_images/product4139.jpg,1609,2097,INR,765,4.4,Baggit
SKU004140,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Women Brown Handbag,"{'material': 'Cotton', 'sizes': 'Free Size'}",product_images/product4140.jpg,1996,2336,INR,131,4.1,Baggit
SKU004141,Women,Accessories,Bags,Handbags,Black,Fall,2012.0,Casual,Women Black Handbag,"{'material': 'Cotton', 'sizes': 'Free Size'}",product_images/product4141.jpg,973,2141,INR,432,4.6,Baggit
SKU004142,Women,Accessories,Bags,Handbags,Maroon,Summer,2012.0,Casual,Women Maroon Bag,"{'material': 'Polyester', 'sizes': 'Free Size'}",product_images/product4142.jpg,946,1865,INR,850,4.2,Baggit
SKU004143,Women,Accessories,Bags,Handbags,Navy Blue,Summer,2012.0,Casual,Women Navy Blue Handbag,"{'material': 'Cotton', 'sizes': 'Free Size'}",product_images/product4143.jpg,3232,4360,INR,349,4.6,Baggit
SKU004144,Women,Accessories,Bags,Handbags,Blue,Summer,2012.0,Casual,Women Blue Bag,"{'material': 'Polyester', 'sizes': 'Free Size'}",product_images/product4144.jpg,1933,2951,INR,260,4.5,Baggit
SKU004145,Women,Accessories,Bags,Handbags,Purple,Summer,2012.0,Casual,Women Purple Bag,"{'material': 'Polyester', 'sizes': 'Free Size'}",product_images/product4145.jpg,3712,4418,INR,369,3.8,Baggit
SKU004146,Women,Accessories,Bags,Handbags,Taupe,Summer,2012.0,Casual,Women Taupe Bag,"{'material': 'Polyester', 'sizes': 'Free Size'}",product_images/product4146.jpg,3940,4711,INR,959,4.2,Baggit
SKU004147,Women,Accessories,Bags,Handbags,Pink,Summer,2012.0,Casual,Women Pink Bag,"{'material': 'Cotton', 'sizes': 'Free Size'}",product_images/product4147.jpg,2155,3053,INR,1032,4.3,Baggit
SKU004148,Women,Accessories,Bags,Handbags,Blue,Summer,2012.0,Casual,Blue Printed Tote Bag,"{'material': 'Cotton', 'sizes': 'Free Size'}",product_images/product4148.jpg,1567,2299,INR,791,4.8,Baggit
SKU004149,Women,Accessories,Bags,Clutches,Teal,Summer,2012.0,Casual,Women Teal Purse,"{'material': 'Polyester', 'sizes': 'Free Size'}",product_images/product4149.jpg,1106,2209,INR,314,4.1,Baggit
SKU004150,Women,Accessories,Bags,Mobile Pouch,Brown,Fall,2012.0,Casual,Women Brown Micky Santa Mobile Pouch,"{'material': 'Polyester', 'sizes': 'Free Size'}",product_images/product4150.jpg,1900,2883,INR,52,4.4,Baggit
SKU004151,Women,Accessories,Bags,Handbags,Beige,Fall,2012.0,Casual,Women Beige Handbag,"{'material': 'Polyester', 'sizes': 'Free Size'}",product_images/product4151.jpg,2901,3370,INR,988,4.7,Baggit
SKU004152,Women,Accessories,Wallets,Wallets,Grey,Summer,2012.0,Casual,Women Grey Wallet,"{'material': 'Polyester', 'sizes': 'Free Size'}",product_images/product4152.jpg,1231,1826,INR,682,4.2,Baggit
SKU004153,Women,Accessories,Bags,Mobile Pouch,Silver,Fall,2012.0,Casual,Women Silver Micky Santa Mobile Pouch,"{'material': 'Polyester', 'sizes': 'Free Size'}",product_images/product4153.jpg,1565,2003,INR,564,4.0,Baggit
SKU004154,Women,Accessories,Bags,Handbags,White,Summer,2012.0,Casual,Women White Handbag,"{'material': 'Polyester', 'sizes': 'Free Size'}",product_images/product4154.jpg,2599,3252,INR,721,4.8,Baggit
SKU004155,Women,Accessories,Bags,Handbags,Olive,Winter,2016.0,Casual,Women Olive Bag,"{'material': 'Cotton', 'sizes': 'Free Size'}",product_images/product4155.jpg,3607,4509,INR,858,3.9,Baggit
SKU004156,Women,Accessories,Bags,Handbags,Beige,Fall,2012.0,Casual,Women Beige Handbag,"{'material': 'Polyester', 'sizes': 'Free Size'}",product_images/product4156.jpg,1529,2281,INR,774,4.0,Baggit
SKU004157,Women,Accessories,Bags,Handbags,Beige,Fall,2012.0,Casual,Women Beige Bag,"{'material': 'Cotton', 'sizes': 'Free Size'}",product_images/product4157.jpg,2352,2881,INR,1120,4.6,Baggit
SKU004158,Women,Accessories,Bags,Handbags,Blue,Summer,2015.0,Casual,Women Blue Bag,"{'material': 'Cotton', 'sizes': 'Free Size'}",product_images/product4158.jpg,2436,3267,INR,931,4.0,Baggit
SKU004159,Women,Accessories,Bags,Handbags,Olive,Summer,2015.0,Casual,Women Olive Handbag,"{'material': 'Cotton', 'sizes': 'Free Size'}",product_images/product4159.jpg,3552,4728,INR,129,4.4,Baggit
SKU004160,Women,Accessories,Bags,Handbags,Green,Summer,2012.0,Casual,Women Green Handbag,"{'material': 'Polyester', 'sizes': 'Free Size'}",product_images/product4160.jpg,2421,3135,INR,372,4.0,Baggit
SKU004161,Women,Accessories,Bags,Handbags,Blue,Summer,2012.0,Casual,Women Blue Bag,"{'material': 'Polyester', 'sizes': 'Free Size'}",product_images/product4161.jpg,1412,1853,INR,230,4.3,Baggit
SKU004162,Women,Accessories,Bags,Handbags,Green,Summer,2012.0,Casual,Women Green Sling Bag,"{'material': 'Polyester', 'sizes': 'Free Size'}",product_images/product4162.jpg,1169,2177,INR,922,4.5,Baggit
SKU004163,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Women Brown Handbag,"{'material': 'Polyester', 'sizes': 'Free Size'}",product_images/product4163.jpg,3857,4874,INR,184,4.4,Baggit
SKU004164,Women,Accessories,Bags,Handbags,Green,Fall,2012.0,Casual,Women Green Bag,"{'material': 'Polyester', 'sizes': 'Free Size'}",product_images/product4164.jpg,3726,4059,INR,990,4.4,Baggit
SKU004165,Women,Accessories,Bags,Mobile Pouch,Teal,Summer,2012.0,Casual,Women Teal Aandhi Anna Mobile Pouch,"{'material': 'Polyester', 'sizes': 'Free Size'}",product_images/product4165.jpg,2899,3437,INR,693,3.7,Baggit
SKU004166,Women,Accessories,Bags,Clutches,Teal,Summer,2012.0,Casual,Women Teal Auxi Anna Purse,"{'material': 'Cotton', 'sizes': 'Free Size'}",product_images/product4166.jpg,2988,3591,INR,360,3.6,Baggit
SKU004167,Women,Accessories,Bags,Clutches,Brown,Summer,2012.0,Casual,Women Brown Parinacrush Purse,"{'material': 'Cotton', 'sizes': 'Free Size'}",product_images/product4167.jpg,1577,2355,INR,126,4.0,Baggit
SKU004168,Women,Accessories,Wallets,Wallets,Pink,Summer,2012.0,Casual,Women Pink Wallet,"{'material': 'Cotton', 'sizes': 'Free Size'}",product_images/product4168.jpg,3154,3692,INR,763,4.7,Baggit
SKU004169,Women,Accessories,Wallets,Wallets,Purple,Winter,2016.0,Casual,Women Purple Absolute Barat Wallet,"{'material': 'Polyester', 'sizes': 'Free Size'}",product_images/product4169.jpg,2546,3186,INR,358,4.2,Baggit
SKU004170,Women,Accessories,Wallets,Wallets,Blue,Summer,2012.0,Casual,Women Blue Wallet,"{'material': 'Polyester', 'sizes': 'Free Size'}",product_images/product4170.jpg,3026,3951,INR,803,4.5,Baggit
SKU004171,Women,Accessories,Wallets,Wallets,Red,Summer,2012.0,Casual,Women Red Border Lisa Wallet,"{'material': 'Cotton', 'sizes': 'Free Size'}",product_images/product4171.jpg,3734,4774,INR,1190,4.3,Baggit
SKU004172,Women,Accessories,Wallets,Wallets,Purple,Summer,2012.0,Casual,Women Purple Wallet,"{'material': 'Polyester', 'sizes': 'Free Size'}",product_images/product4172.jpg,2662,3408,INR,213,3.6,Baggit
SKU004173,Women,Accessories,Wallets,Wallets,Brown,Summer,2012.0,Casual,Women Brown Cockroach Parina Wallet,"{'material': 'Cotton', 'sizes': 'Free Size'}",product_images/product4173.jpg,2976,3822,INR,118,3.7,Baggit
SKU004174,Women,Accessories,Wallets,Wallets,Purple,Summer,2012.0,Casual,Women Purple Crock Wallet,"{'material': 'Polyester', 'sizes': 'Free Size'}",product_images/product4174.jpg,1409,2112,INR,136,3.9,Baggit
SKU004175,Women,Accessories,Bags,Handbags,Blue,Summer,2012.0,Casual,Women Grey Bag,"{'material': 'Polyester', 'sizes': 'Free Size'}",product_images/product4175.jpg,1217,2145,INR,861,4.4,Baggit
SKU004176,Women,Accessories,Bags,Handbags,Purple,Summer,2012.0,Casual,Women Purple Bag,"{'material': 'Polyester', 'sizes': 'Free Size'}",product_images/product4176.jpg,3432,3800,INR,505,4.5,Baggit
SKU004177,Women,Accessories,Bags,Handbags,Orange,Fall,2012.0,Casual,Women Orange Sling Bag,"{'material': 'Polyester', 'sizes': 'Free Size'}",product_images/product4177.jpg,1511,1973,INR,979,3.7,Baggit
SKU004178,Women,Accessories,Bags,Mobile Pouch,Teal,Summer,2012.0,Casual,Women Teal Chakde Anna Mobile Pouch,"{'material': 'Cotton', 'sizes': 'Free Size'}",product_images/product4178.jpg,1234,1994,INR,151,4.1,Baggit
SKU004179,Women,Accessories,Bags,Clutches,Pink,Fall,2012.0,Casual,Women Pink Raas Barati Purse,"{'material': 'Cotton', 'sizes': 'Free Size'}",product_images/product4179.jpg,2931,3462,INR,530,3.8,Baggit
SKU004180,Women,Accessories,Wallets,Wallets,Bronze,Summer,2012.0,Casual,Women Bronze Rapchik Chino Wallet,"{'material': 'Polyester', 'sizes': 'Free Size'}",product_images/product4180.jpg,2277,3068,INR,649,4.4,Baggit
SKU004181,Women,Accessories,Bags,Handbags,Teal,Fall,2012.0,Casual,Women Teal Sling Bag,"{'material': 'Cotton', 'sizes': 'Free Size'}",product_images/product4181.jpg,1018,1874,INR,572,3.6,Baggit
SKU004182,Women,Accessories,Bags,Handbags,Red,Summer,2012.0,Casual,Women Red Bag,"{'material': 'Polyester', 'sizes': 'Free Size'}",product_images/product4182.jpg,2990,3933,INR,723,4.7,Baggit
SKU004183,Women,Accessories,Bags,Handbags,Beige,Summer,2012.0,Casual,Women Beige Handbag,"{'material': 'Polyester', 'sizes': 'Free Size'}",product_images/product4183.jpg,3020,4049,INR,482,4.7,Baggit
SKU004184,Women,Accessories,Bags,Handbags,Black,Fall,2012.0,Casual,Women Black Handbag,"{'material': 'Cotton', 'sizes': 'Free Size'}",product_images/product4184.jpg,3150,4089,INR,644,4.6,Baggit
SKU004185,Women,Accessories,Bags,Clutches,Silver,Fall,2012.0,Casual,Women Silver Clutch,"{'material': 'Cotton', 'sizes': 'Free Size'}",product_images/product4185.jpg,2863,3750,INR,1185,3.7,Baggit
SKU004186,Women,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,Women Black Handbag,"{'material': 'Polyester', 'sizes': 'Free Size'}",product_images/product4186.jpg,2505,3041,INR,1067,4.5,Baggit
SKU004187,Women,Accessories,Wallets,Wallets,Olive,Summer,2012.0,Casual,Women Olive Wallet,"{'material': 'Cotton', 'sizes': 'Free Size'}",product_images/product4187.jpg,1651,2243,INR,1170,4.3,Baggit
SKU004188,Women,Accessories,Bags,Handbags,Pink,Summer,2012.0,Casual,Women Pink Bag,"{'material': 'Cotton', 'sizes': 'Free Size'}",product_images/product4188.jpg,1844,2341,INR,1186,3.8,Baggit
