sku,ProductDisplayName,brand,category,subcategory,season,usage,price,msrp,currency,attributes,image_url,ratings,review count
SKU000671,Men Blue Jeans,Peter England,Apparel,Bottomwear,Summer,Casual,1490,2130,INR,"{""sizes"": [""32"", ""34"", ""36"", ""38"", ""40""], ""color"": ""Blue"", ""material"": ""Denim"", ""gender"": ""Male""}",product_images/product_358.jpeg,3.61,91
SKU000672,Men Stripes White Shirt,Peter England,Apparel,Topwear,Fall,Formal,1580,1960,INR,"{""sizes"": [""S"", ""M"", ""L"", ""XL"", ""XXL""], ""color"": ""White"", ""material"": ""Cotton Blend"", ""gender"": ""Male""}",product_images/product_359.jpeg,3.64,72
SKU000673,Unisex Brown Laptop Bag,Peter England,Accessories,Bags,Summer,Casual,1450,1900,INR,"{""sizes"": [""One Size""], ""color"": ""Brown"", ""material"": ""Polyester (Laptop Bag)"", ""gender"": ""Unisex""}",product_images/product_360.jpeg,4.57,348
SKU000674,Men Oversized Sunglasses LP226-C2,Louis Philippe,Accessories,Eyewear,Winter,Casual,3370,3820,INR,"{""sizes"": [""One Size""], ""color"": ""Brown"", ""material"": ""Plastic & Metal"", ""gender"": ""Male""}",product_images/product_361.jpeg,4.72,731
SKU000675,Men Solid Olive Trouser,Peter England,Apparel,Bottomwear,Spring,Formal,1270,1900,INR,"{""sizes"": [""32"", ""34"", ""36"", ""38"", ""40""], ""color"": ""Olive"", ""material"": ""Denim"", ""gender"": ""Male""}",product_images/product_362.jpeg,3.36,674
SKU000676,Men Casual Green Belt,Peter England,Accessories,Belts,Summer,Casual,1080,1460,INR,"{""sizes"": [""One Size""], ""color"": ""Green"", ""material"": ""Leather"", ""gender"": ""Male""}",product_images/product_363.jpeg,4.21,26
SKU000677,Men Brown Sunglasses,Louis Philippe,Accessories,Eyewear,Winter,Casual,2510,3110,INR,"{""sizes"": [""One Size""], ""color"": ""Brown"", ""material"": ""Plastic & Metal"", ""gender"": ""Male""}",product_images/product_364.jpeg,4.7,566
SKU000678,Men Black Wallet,Peter England,Accessories,Wallets,Summer,Casual,2310,2850,INR,"{""sizes"": [""One Size""], ""color"": ""Black"", ""material"": ""Leather"", ""gender"": ""Male""}",product_images/product_365.jpeg,4.66,56
SKU000679,Woman White Trousers,Allen Solly,Apparel,Bottomwear,Summer,Casual,1730,2070,INR,"{""sizes"": [""26"", ""28"", ""30"", ""32"", ""34""], ""color"": ""White"", ""material"": ""Denim"", ""gender"": ""Female""}",product_images/product_366.jpeg,3.22,384
SKU000680,Unisex Green Messanger Bag,Peter England,Accessories,Bags,Summer,Casual,980,1430,INR,"{""sizes"": [""One Size""], ""color"": ""Green"", ""material"": ""Polyurethane"", ""gender"": ""Unisex""}",product_images/product_367.jpeg,3.82,98
SKU000681,Men Casual Brown Belt,Peter England,Accessories,Belts,Summer,Casual,1170,1450,INR,"{""sizes"": [""One Size""], ""color"": ""Brown"", ""material"": ""Leather"", ""gender"": ""Male""}",product_images/product_368.jpeg,3.65,120
SKU000682,Men Oversized Sunglasses LP214-C3,Louis Philippe,Accessories,Eyewear,Winter,Casual,2620,3280,INR,"{""sizes"": [""One Size""], ""color"": ""Brown"", ""material"": ""Plastic & Metal"", ""gender"": ""Male""}",product_images/product_369.jpeg,3.28,91
SKU000683,Men Leather Black Wallet,Allen Solly,Accessories,Wallets,Summer,Casual,1580,2140,INR,"{""sizes"": [""One Size""], ""color"": ""Black"", ""material"": ""Leather"", ""gender"": ""Male""}",product_images/product_370.jpeg,4.19,271
SKU000684,Women Brown Sunglasses VH215-C2,Van Heusen,Accessories,Eyewear,Winter,Casual,2000,2850,INR,"{""sizes"": [""One Size""], ""color"": ""Brown"", ""material"": ""Plastic & Metal"", ""gender"": ""Female""}",product_images/product_371.jpeg,4.51,101
SKU000685,Men Check Blue Shirt,Peter England,Apparel,Topwear,Fall,Formal,1640,2150,INR,"{""sizes"": [""S"", ""M"", ""L"", ""XL"", ""XXL""], ""color"": ""Blue"", ""material"": ""Cotton Blend"", ""gender"": ""Male""}",product_images/product_372.jpeg,3.77,287
SKU000686,Woman Blue Scarf,Allen Solly,Accessories,Scarves,Summer,Casual,1010,1250,INR,"{""sizes"": [""One Size""], ""color"": ""Blue"", ""material"": ""Polyester Blend"", ""gender"": ""Female""}",product_images/product_373.jpeg,3.64,78
SKU000687,Unisex Sunglasses VH214-C1,Van Heusen,Accessories,Eyewear,Winter,Casual,1510,2190,INR,"{""sizes"": [""One Size""], ""color"": ""Black"", ""material"": ""Plastic & Metal"", ""gender"": ""Unisex""}",product_images/product_374.jpeg,3.99,92
SKU000688,Men Black & Brown Reversible Belt,Van Heusen,Accessories,Belts,Summer,Formal,1130,1790,INR,"{""sizes"": [""One Size""], ""color"": ""Black"", ""material"": ""Leather"", ""gender"": ""Male""}",product_images/product_375.jpeg,3.59,73
SKU000689,Men Blue Jeans,Peter England,Apparel,Bottomwear,Summer,Casual,1410,2040,INR,"{""sizes"": [""32"", ""34"", ""36"", ""38"", ""40""], ""color"": ""Blue"", ""material"": ""Denim"", ""gender"": ""Male""}",product_images/product_376.jpeg,3.35,146
SKU000690,Men Leather Brown Belt,Allen Solly,Accessories,Belts,Summer,Casual,1310,1480,INR,"{""sizes"": [""One Size""], ""color"": ""Brown"", ""material"": ""Leather"", ""gender"": ""Male""}",product_images/product_377.jpeg,4.29,95
SKU000691,Men Black & Brown Reversible Belt,Van Heusen,Accessories,Belts,Summer,Formal,1560,2380,INR,"{""sizes"": [""One Size""], ""color"": ""Black"", ""material"": ""Leather"", ""gender"": ""Male""}",product_images/product_378.jpeg,4.33,67
SKU000692,Unisex Sunglasses AS236-C1,Allen Solly,Accessories,Eyewear,Winter,Casual,1680,2050,INR,"{""sizes"": [""One Size""], ""color"": ""Grey"", ""material"": ""Plastic & Metal"", ""gender"": ""Unisex""}",product_images/product_379.jpeg,4.34,712
SKU000693,Kids Girls Polka Green T-shirt,Allen Solly,Apparel,Topwear,Summer,Casual,1260,1550,INR,"{""sizes"": [""XS"", ""S"", ""M"", ""L"", ""XL""], ""color"": ""Green"", ""material"": ""Cotton Blend"", ""gender"": ""Female""}",product_images/product_380.jpeg,3.5,49
SKU000694,Women Oversized Sunglasses AH220-C1,Allen Solly,Accessories,Eyewear,Winter,Casual,2210,2840,INR,"{""sizes"": [""One Size""], ""color"": ""Black"", ""material"": ""Plastic & Metal"", ""gender"": ""Female""}",product_images/product_381.jpeg,4.45,63
SKU000695,Unisex Sunglasses AS234-C1,Allen Solly,Accessories,Eyewear,Winter,Casual,1480,1750,INR,"{""sizes"": [""One Size""], ""color"": ""Purple"", ""material"": ""Plastic & Metal"", ""gender"": ""Unisex""}",product_images/product_382.jpeg,3.29,478
SKU000696,Men Black Formal Trousers,Peter England,Apparel,Bottomwear,Spring,Formal,1450,2170,INR,"{""sizes"": [""32"", ""34"", ""36"", ""38"", ""40""], ""color"": ""Black"", ""material"": ""Denim"", ""gender"": ""Male""}",product_images/product_383.jpeg,3.89,33
SKU000697,Men White Jeans,Peter England,Apparel,Bottomwear,Summer,Casual,1390,2020,INR,"{""sizes"": [""32"", ""34"", ""36"", ""38"", ""40""], ""color"": ""White"", ""material"": ""Denim"", ""gender"": ""Male""}",product_images/product_384.jpeg,3.55,326
SKU000698,Men Black & Brown Reversible Belt,Allen Solly,Accessories,Belts,Winter,Casual,940,1480,INR,"{""sizes"": [""One Size""], ""color"": ""Black"", ""material"": ""Leather"", ""gender"": ""Male""}",product_images/product_385.jpeg,4.39,470
SKU000699,Kids Girls Twill Black Trousers,Allen Solly,Apparel,Bottomwear,Summer,Casual,1380,1550,INR,"{""sizes"": [""26"", ""28"", ""30"", ""32"", ""34""], ""color"": ""Black"", ""material"": ""Denim"", ""gender"": ""Female""}",product_images/product_386.jpeg,3.84,62
SKU000700,Men Purple Formal Shirt,Peter England,Apparel,Topwear,Summer,Formal,1300,1900,INR,"{""sizes"": [""S"", ""M"", ""L"", ""XL"", ""XXL""], ""color"": ""Purple"", ""material"": ""Cotton Blend"", ""gender"": ""Male""}",product_images/product_387.jpeg,4.1,523
SKU000701,Women Oversized Sunglasses AH220-C3,Allen Solly,Accessories,Eyewear,Winter,Casual,1440,1820,INR,"{""sizes"": [""One Size""], ""color"": ""Brown"", ""material"": ""Plastic & Metal"", ""gender"": ""Female""}",product_images/product_388.jpeg,4.41,568
SKU000702,Unisex Sunglasses AS234-C3,Allen Solly,Accessories,Eyewear,Winter,Casual,1730,2750,INR,"{""sizes"": [""One Size""], ""color"": ""Purple"", ""material"": ""Plastic & Metal"", ""gender"": ""Unisex""}",product_images/product_389.jpeg,4.59,46
SKU000703,Men Orange  Printed T-shirt,Peter England,Apparel,Topwear,Fall,Casual,930,1210,INR,"{""sizes"": [""S"", ""M"", ""L"", ""XL"", ""XXL""], ""color"": ""Orange"", ""material"": ""Cotton Blend"", ""gender"": ""Male""}",product_images/product_390.jpeg,3.54,42
SKU000704,Men Elite Purple Tie,Peter England,Accessories,Ties,Summer,Formal,1040,1400,INR,"{""sizes"": [""One Size""], ""color"": ""Purple"", ""material"": ""Polyester Blend"", ""gender"": ""Male""}",product_images/product_391.jpeg,3.96,163
SKU000705,Men Printed Blue TShirt,Peter England,Apparel,Topwear,Fall,Casual,1060,1630,INR,"{""sizes"": [""S"", ""M"", ""L"", ""XL"", ""XXL""], ""color"": ""Blue"", ""material"": ""Cotton Blend"", ""gender"": ""Male""}",product_images/product_392.jpeg,3.79,75
SKU000706,Men Leather Black Wallet,Peter England,Accessories,Wallets,Summer,Casual,890,1330,INR,"{""sizes"": [""One Size""], ""color"": ""Black"", ""material"": ""Leather"", ""gender"": ""Male""}",product_images/product_393.jpeg,4.6,757
SKU000707,Men Purple Printed T-shirt,Peter England,Apparel,Topwear,Fall,Casual,1140,1810,INR,"{""sizes"": [""S"", ""M"", ""L"", ""XL"", ""XXL""], ""color"": ""Purple"", ""material"": ""Cotton Blend"", ""gender"": ""Male""}",product_images/product_394.jpeg,3.9,36
SKU000708,Men Brown Wallet,Van Heusen,Accessories,Wallets,Summer,Formal,1670,2330,INR,"{""sizes"": [""One Size""], ""color"": ""Brown"", ""material"": ""Leather"", ""gender"": ""Male""}",product_images/product_395.jpeg,3.57,463
SKU000709,Men Brown Belt,Peter England,Accessories,Belts,Summer,Casual,950,1240,INR,"{""sizes"": [""One Size""], ""color"": ""Brown"", ""material"": ""Leather"", ""gender"": ""Male""}",product_images/product_396.jpeg,4.62,38
SKU000710,Men Blue Jeans,Peter England,Apparel,Bottomwear,Summer,Casual,1640,2670,INR,"{""sizes"": [""32"", ""34"", ""36"", ""38"", ""40""], ""color"": ""Blue"", ""material"": ""Denim"", ""gender"": ""Male""}",product_images/product_397.jpeg,3.85,652
SKU000711,Men Printed Blue TShirt,Peter England,Apparel,Topwear,Fall,Casual,1170,1390,INR,"{""sizes"": [""S"", ""M"", ""L"", ""XL"", ""XXL""], ""color"": ""Blue"", ""material"": ""Cotton Blend"", ""gender"": ""Male""}",product_images/product_398.jpeg,3.8,20
SKU000712,Men Elite Navy Blue Tie,Peter England,Accessories,Ties,Summer,Formal,730,1180,INR,"{""sizes"": [""One Size""], ""color"": ""Blue"", ""material"": ""Polyester Blend"", ""gender"": ""Male""}",product_images/product_399.jpeg,4.31,39
SKU000713,Men Brown Belt,Peter England,Accessories,Belts,Summer,Casual,850,1350,INR,"{""sizes"": [""One Size""], ""color"": ""Brown"", ""material"": ""Leather"", ""gender"": ""Male""}",product_images/product_400.jpeg,3.41,615
SKU000714,Men Elite Blue Tie,Peter England,Accessories,Ties,Summer,Formal,1280,1770,INR,"{""sizes"": [""One Size""], ""color"": ""Blue"", ""material"": ""Polyester Blend"", ""gender"": ""Male""}",product_images/product_401.jpeg,3.95,83
SKU000715,Men Black Belt,Peter England,Accessories,Belts,Summer,Casual,1320,1580,INR,"{""sizes"": [""One Size""], ""color"": ""Black"", ""material"": ""Leather"", ""gender"": ""Male""}",product_images/product_402.jpeg,3.89,480
SKU000716,Men White Check Shirt,Peter England,Apparel,Topwear,Fall,Casual,1230,1480,INR,"{""sizes"": [""S"", ""M"", ""L"", ""XL"", ""XXL""], ""color"": ""White"", ""material"": ""Cotton Blend"", ""gender"": ""Male""}",product_images/product_403.jpeg,3.56,10
SKU000717,Men Beige Wallet,Van Heusen,Accessories,Wallets,Summer,Casual,2890,3940,INR,"{""sizes"": [""One Size""], ""color"": ""Beige"", ""material"": ""Leather"", ""gender"": ""Male""}",product_images/product_404.jpeg,4.57,120
SKU000718,Woman Blue Dress,Allen Solly,Apparel,Dress,Fall,Casual,1460,2130,INR,"{""sizes"": [""XS"", ""S"", ""M"", ""L"", ""XL""], ""color"": ""Blue"", ""material"": ""Cotton Blend"", ""gender"": ""Female""}",product_images/product_405.jpeg,3.59,82
SKU000719,Men Elite Lavender Tie,Peter England,Accessories,Ties,Summer,Formal,1390,1550,INR,"{""sizes"": [""One Size""], ""color"": ""Lavender"", ""material"": ""Polyester Blend"", ""gender"": ""Male""}",product_images/product_406.jpeg,4.26,29
SKU000720,Men Brown Belt,Peter England,Accessories,Belts,Summer,Casual,1070,1390,INR,"{""sizes"": [""One Size""], ""color"": ""Brown"", ""material"": ""Leather"", ""gender"": ""Male""}",product_images/product_407.jpeg,3.62,702
SKU000721,Men Elite Black Tie,Peter England,Accessories,Ties,Summer,Formal,680,870,INR,"{""sizes"": [""One Size""], ""color"": ""Black"", ""material"": ""Polyester Blend"", ""gender"": ""Male""}",product_images/product_408.jpeg,4.1,551
SKU000722,Men Brown Belt,Peter England,Accessories,Belts,Summer,Casual,1050,1670,INR,"{""sizes"": [""One Size""], ""color"": ""Brown"", ""material"": ""Leather"", ""gender"": ""Male""}",product_images/product_409.jpeg,4.4,46
SKU000723,Women Oversized Sunglasses AH220-C2,Allen Solly,Accessories,Eyewear,Winter,Casual,1590,2030,INR,"{""sizes"": [""One Size""], ""color"": ""Brown"", ""material"": ""Plastic & Metal"", ""gender"": ""Female""}",product_images/product_410.jpeg,3.24,108
SKU000724,Men Lavender Formal Shirt,Peter England,Apparel,Topwear,Summer,Formal,1220,1530,INR,"{""sizes"": [""S"", ""M"", ""L"", ""XL"", ""XXL""], ""color"": ""Purple"", ""material"": ""Cotton Blend"", ""gender"": ""Male""}",product_images/product_411.jpeg,3.84,447
SKU000725,Unisex Sunglasses,Allen Solly,Accessories,Eyewear,Winter,Casual,1270,1900,INR,"{""sizes"": [""One Size""], ""color"": ""Brown"", ""material"": ""Plastic & Metal"", ""gender"": ""Unisex""}",product_images/product_412.jpeg,3.46,460
SKU000726,Men Black & Brown Reversible Belt,Van Heusen,Accessories,Belts,Summer,Formal,1360,2200,INR,"{""sizes"": [""One Size""], ""color"": ""Black"", ""material"": ""Leather"", ""gender"": ""Male""}",product_images/product_413.jpeg,3.67,98
SKU000727,Men Blue Jeans,Peter England,Apparel,Bottomwear,Summer,Casual,1300,1800,INR,"{""sizes"": [""32"", ""34"", ""36"", ""38"", ""40""], ""color"": ""Blue"", ""material"": ""Denim"", ""gender"": ""Male""}",product_images/product_414.jpeg,3.81,509
SKU000728,Men Dark Olive Green Trousers,Peter England,Apparel,Bottomwear,Spring,Formal,2080,2680,INR,"{""sizes"": [""32"", ""34"", ""36"", ""38"", ""40""], ""color"": ""Green"", ""material"": ""Denim"", ""gender"": ""Male""}",product_images/product_415.jpeg,3.23,75
SKU000729,Men Sunglasses AS234-C2,Allen Solly,Accessories,Eyewear,Winter,Casual,1360,2240,INR,"{""sizes"": [""One Size""], ""color"": ""Blue"", ""material"": ""Plastic & Metal"", ""gender"": ""Male""}",product_images/product_416.jpeg,4.4,95
SKU000730,Kids Girls Polka Green T-shirt,Allen Solly,Apparel,Topwear,Summer,Casual,1260,1560,INR,"{""sizes"": [""XS"", ""S"", ""M"", ""L"", ""XL""], ""color"": ""Green"", ""material"": ""Cotton Blend"", ""gender"": ""Female""}",product_images/product_417.jpeg,3.69,348
SKU000731,Men Black Trousers,Allen Solly,Apparel,Bottomwear,Summer,Casual,2050,2390,INR,"{""sizes"": [""32"", ""34"", ""36"", ""38"", ""40""], ""color"": ""Black"", ""material"": ""Denim"", ""gender"": ""Male""}",product_images/product_418.jpeg,4.4,554
SKU000732,Men Black Belt,Allen Solly,Accessories,Belts,Winter,Casual,710,890,INR,"{""sizes"": [""One Size""], ""color"": ""Black"", ""material"": ""Leather"", ""gender"": ""Male""}",product_images/product_419.jpeg,3.96,59
SKU000733,Women Red Scarf,Allen Solly,Accessories,Scarves,Winter,Casual,1340,1980,INR,"{""sizes"": [""One Size""], ""color"": ""Red"", ""material"": ""Polyester Blend"", ""gender"": ""Female""}",product_images/product_420.jpeg,3.95,34
SKU000734,Women Wayfarer Sunglasses AS 236 C2,Allen Solly,Accessories,Eyewear,Winter,Casual,2390,3000,INR,"{""sizes"": [""One Size""], ""color"": ""Brown"", ""material"": ""Plastic & Metal"", ""gender"": ""Female""}",product_images/product_421.jpeg,3.4,61
SKU000735,Men Leather Brown Belt,Allen Solly,Accessories,Belts,Summer,Casual,760,1050,INR,"{""sizes"": [""One Size""], ""color"": ""Brown"", ""material"": ""Leather"", ""gender"": ""Male""}",product_images/product_422.jpeg,3.85,75
SKU000736,Women Sunglasses AH219-C3,Allen Solly,Accessories,Eyewear,Winter,Casual,1920,2890,INR,"{""sizes"": [""One Size""], ""color"": ""Brown"", ""material"": ""Plastic & Metal"", ""gender"": ""Female""}",product_images/product_423.jpeg,4.02,44
SKU000737,Men Leather Black Belt,Allen Solly,Accessories,Belts,Summer,Casual,860,990,INR,"{""sizes"": [""One Size""], ""color"": ""Black"", ""material"": ""Leather"", ""gender"": ""Male""}",product_images/product_424.jpeg,4.59,42
SKU000738,Unisex Sunglasses VH213-C3,Van Heusen,Accessories,Eyewear,Winter,Casual,1150,1860,INR,"{""sizes"": [""One Size""], ""color"": ""Brown"", ""material"": ""Plastic & Metal"", ""gender"": ""Unisex""}",product_images/product_425.jpeg,3.47,459
SKU000739,Woman Grey Scarf,Allen Solly,Accessories,Scarves,Summer,Casual,840,1010,INR,"{""sizes"": [""One Size""], ""color"": ""Grey"", ""material"": ""Polyester Blend"", ""gender"": ""Female""}",product_images/product_426.jpeg,3.28,586
SKU000740,Men Tan Belt,Allen Solly,Accessories,Belts,Winter,Casual,840,1160,INR,"{""sizes"": [""One Size""], ""color"": ""Tan"", ""material"": ""Leather"", ""gender"": ""Male""}",product_images/product_427.jpeg,4.67,625
SKU000741,Woman Printed Peach Top,Allen Solly,Apparel,Topwear,Summer,Casual,1440,1790,INR,"{""sizes"": [""XS"", ""S"", ""M"", ""L"", ""XL""], ""color"": ""Peach"", ""material"": ""Cotton Blend"", ""gender"": ""Female""}",product_images/product_428.jpeg,3.57,31
SKU000742,Men Elite Grey Tie,Peter England,Accessories,Ties,Summer,Formal,1210,1690,INR,"{""sizes"": [""One Size""], ""color"": ""Grey"", ""material"": ""Polyester Blend"", ""gender"": ""Male""}",product_images/product_429.jpeg,3.36,52
SKU000743,Men Black Belt,Peter England,Accessories,Belts,Summer,Casual,1020,1370,INR,"{""sizes"": [""One Size""], ""color"": ""Black"", ""material"": ""Leather"", ""gender"": ""Male""}",product_images/product_430.jpeg,3.48,304
SKU000744,Men Elite Black Tie,Peter England,Accessories,Ties,Summer,Formal,1040,1430,INR,"{""sizes"": [""One Size""], ""color"": ""Black"", ""material"": ""Polyester Blend"", ""gender"": ""Male""}",product_images/product_431.jpeg,3.59,704
SKU000745,Men Brown Belt,Peter England,Accessories,Belts,Summer,Casual,960,1580,INR,"{""sizes"": [""One Size""], ""color"": ""Brown"", ""material"": ""Leather"", ""gender"": ""Male""}",product_images/product_432.jpeg,3.58,62
SKU000746,Women Oversized Sunglasses AS205-C3,Allen Solly,Accessories,Eyewear,Winter,Casual,2130,2600,INR,"{""sizes"": [""One Size""], ""color"": ""Brown"", ""material"": ""Plastic & Metal"", ""gender"": ""Female""}",product_images/product_433.jpeg,3.27,35
SKU000747,Men Elite Cream Tie,Peter England,Accessories,Ties,Summer,Formal,1050,1570,INR,"{""sizes"": [""One Size""], ""color"": ""Cream"", ""material"": ""Polyester Blend"", ""gender"": ""Male""}",product_images/product_434.jpeg,3.21,412
SKU000748,Men Black Belt,Peter England,Accessories,Belts,Summer,Casual,830,1250,INR,"{""sizes"": [""One Size""], ""color"": ""Black"", ""material"": ""Leather"", ""gender"": ""Male""}",product_images/product_435.jpeg,3.84,40
SKU000749,Men Leather Brown Wallet,Peter England,Accessories,Wallets,Summer,Casual,2480,2920,INR,"{""sizes"": [""One Size""], ""color"": ""Brown"", ""material"": ""Leather"", ""gender"": ""Male""}",product_images/product_436.jpeg,3.49,40
SKU000750,Men Printed Grey TShirt,Peter England,Apparel,Topwear,Fall,Casual,1490,1930,INR,"{""sizes"": [""S"", ""M"", ""L"", ""XL"", ""XXL""], ""color"": ""Grey"", ""material"": ""Cotton Blend"", ""gender"": ""Male""}",product_images/product_437.jpeg,3.5,785
SKU000751,Men Elite Purple Tie,Peter England,Accessories,Ties,Fall,Formal,730,820,INR,"{""sizes"": [""One Size""], ""color"": ""Purple"", ""material"": ""Polyester Blend"", ""gender"": ""Male""}",product_images/product_438.jpeg,4.14,24
SKU000752,Men Black Belt,Peter England,Accessories,Belts,Summer,Casual,1370,1630,INR,"{""sizes"": [""One Size""], ""color"": ""Black"", ""material"": ""Leather"", ""gender"": ""Male""}",product_images/product_439.jpeg,4.68,38
SKU000753,Woman White Dress,Allen Solly,Apparel,Dress,Summer,Casual,1510,2470,INR,"{""sizes"": [""XS"", ""S"", ""M"", ""L"", ""XL""], ""color"": ""White"", ""material"": ""Cotton Blend"", ""gender"": ""Female""}",product_images/product_440.jpeg,4.71,543
SKU000754,Men Blue Wallet,Van Heusen,Accessories,Wallets,Summer,Casual,3830,5870,INR,"{""sizes"": [""One Size""], ""color"": ""Blue"", ""material"": ""Leather"", ""gender"": ""Male""}",product_images/product_441.jpeg,3.72,39
SKU000755,Men White Check Shirt,Peter England,Apparel,Topwear,Fall,Casual,1470,1860,INR,"{""sizes"": [""S"", ""M"", ""L"", ""XL"", ""XXL""], ""color"": ""White"", ""material"": ""Cotton Blend"", ""gender"": ""Male""}",product_images/product_442.jpeg,4.66,104
SKU000756,Men Green Printed T-shirt,Peter England,Apparel,Topwear,Fall,Casual,1010,1550,INR,"{""sizes"": [""S"", ""M"", ""L"", ""XL"", ""XXL""], ""color"": ""Green"", ""material"": ""Cotton Blend"", ""gender"": ""Male""}",product_images/product_443.jpeg,4.73,194
SKU000757,Men Black Belt,Peter England,Accessories,Belts,Summer,Casual,1140,1570,INR,"{""sizes"": [""One Size""], ""color"": ""Black"", ""material"": ""Leather"", ""gender"": ""Male""}",product_images/product_444.jpeg,3.84,568
SKU000758,Men Elite Purple Tie,Peter England,Accessories,Ties,Fall,Formal,1370,1840,INR,"{""sizes"": [""One Size""], ""color"": ""Purple"", ""material"": ""Polyester Blend"", ""gender"": ""Male""}",product_images/product_445.jpeg,3.99,317
SKU000759,Men Printed Green TShirt,Peter England,Apparel,Topwear,Fall,Casual,970,1310,INR,"{""sizes"": [""S"", ""M"", ""L"", ""XL"", ""XXL""], ""color"": ""Green"", ""material"": ""Cotton Blend"", ""gender"": ""Male""}",product_images/product_446.jpeg,4.08,31
SKU000760,Men Leather Brown Belt,Peter England,Accessories,Belts,Summer,Casual,1020,1460,INR,"{""sizes"": [""One Size""], ""color"": ""Brown"", ""material"": ""Leather"", ""gender"": ""Male""}",product_images/product_447.jpeg,3.99,33
SKU000761,Woman Charcoal Skirt,Allen Solly,Apparel,Bottomwear,Summer,Casual,1480,2350,INR,"{""sizes"": [""26"", ""28"", ""30"", ""32"", ""34""], ""color"": ""Charcoal"", ""material"": ""Denim"", ""gender"": ""Female""}",product_images/product_448.jpeg,4.76,64
SKU000762,Unisex Aviator Sunglasses AS201-C2,Allen Solly,Accessories,Eyewear,Winter,Casual,1330,1910,INR,"{""sizes"": [""One Size""], ""color"": ""Brown"", ""material"": ""Plastic & Metal"", ""gender"": ""Unisex""}",product_images/product_449.jpeg,4.15,68
SKU000763,Men Black Wallet,Peter England,Accessories,Wallets,Summer,Casual,2220,2970,INR,"{""sizes"": [""One Size""], ""color"": ""Black"", ""material"": ""Leather"", ""gender"": ""Male""}",product_images/product_450.jpeg,4.56,103
SKU000764,Men Leather Brown Wallet,Peter England,Accessories,Wallets,Summer,Casual,2550,2890,INR,"{""sizes"": [""One Size""], ""color"": ""Brown"", ""material"": ""Leather"", ""gender"": ""Male""}",product_images/product_451.jpeg,3.89,25
SKU000765,Men Elements Black Wallet,Peter England,Accessories,Wallets,Summer,Casual,2710,3280,INR,"{""sizes"": [""One Size""], ""color"": ""Black"", ""material"": ""Leather"", ""gender"": ""Male""}",product_images/product_452.jpeg,4.75,96
SKU000766,Unisex Sunglasses,Allen Solly,Accessories,Eyewear,Winter,Casual,1170,1590,INR,"{""sizes"": [""One Size""], ""color"": ""Grey"", ""material"": ""Plastic & Metal"", ""gender"": ""Unisex""}",product_images/product_453.jpeg,4.6,118
SKU000767,Woman Light Blue  Shorts,Allen Solly,Apparel,Bottomwear,Summer,Casual,1280,1900,INR,"{""sizes"": [""26"", ""28"", ""30"", ""32"", ""34""], ""color"": ""Blue"", ""material"": ""Denim"", ""gender"": ""Female""}",product_images/product_454.jpeg,4.25,788
SKU000768,Women Sunglasses AS150-C2,Allen Solly,Accessories,Eyewear,Winter,Casual,1590,1790,INR,"{""sizes"": [""One Size""], ""color"": ""Brown"", ""material"": ""Plastic & Metal"", ""gender"": ""Female""}",product_images/product_455.jpeg,3.31,61
SKU000769,Unisex Casual Olive Bag,Peter England,Accessories,Bags,Fall,Casual,1910,2230,INR,"{""sizes"": [""One Size""], ""color"": ""Olive"", ""material"": ""Polyurethane"", ""gender"": ""Unisex""}",product_images/product_456.jpeg,4.39,41
SKU000770,Men Leather Black Wallet,Peter England,Accessories,Wallets,Summer,Casual,2960,3310,INR,"{""sizes"": [""One Size""], ""color"": ""Black"", ""material"": ""Leather"", ""gender"": ""Male""}",product_images/product_457.jpeg,3.26,73
SKU000771,Men Black Wallet,Peter England,Accessories,Wallets,Summer,Casual,2470,2880,INR,"{""sizes"": [""One Size""], ""color"": ""Black"", ""material"": ""Leather"", ""gender"": ""Male""}",product_images/product_458.jpeg,3.72,10
SKU000772,Woman Black Trousers,Allen Solly,Apparel,Bottomwear,Summer,Casual,1510,2090,INR,"{""sizes"": [""26"", ""28"", ""30"", ""32"", ""34""], ""color"": ""Black"", ""material"": ""Denim"", ""gender"": ""Female""}",product_images/product_459.jpeg,3.53,453
SKU000773,Men Stripes Yellow Polo T-Shirt,Peter England,Apparel,Topwear,Fall,Casual,1080,1440,INR,"{""sizes"": [""S"", ""M"", ""L"", ""XL"", ""XXL""], ""color"": ""Yellow"", ""material"": ""Cotton Blend"", ""gender"": ""Male""}",product_images/product_460.jpeg,4.49,59
SKU000774,Men Purple Striped Shirt,Peter England,Apparel,Topwear,Fall,Formal,1640,1990,INR,"{""sizes"": [""S"", ""M"", ""L"", ""XL"", ""XXL""], ""color"": ""Purple"", ""material"": ""Cotton Blend"", ""gender"": ""Male""}",product_images/product_461.jpeg,3.33,53
SKU000775,Men Black Shirt,Peter England,Apparel,Topwear,Summer,Casual,1460,2000,INR,"{""sizes"": [""S"", ""M"", ""L"", ""XL"", ""XXL""], ""color"": ""Black"", ""material"": ""Cotton Blend"", ""gender"": ""Male""}",product_images/product_462.jpeg,4.36,487
SKU000776,Men Stripes Navy Blue Polo T-Shirt,Peter England,Apparel,Topwear,Fall,Casual,830,1260,INR,"{""sizes"": [""S"", ""M"", ""L"", ""XL"", ""XXL""], ""color"": ""Blue"", ""material"": ""Cotton Blend"", ""gender"": ""Male""}",product_images/product_463.jpeg,4.14,100
