order_id,customer_id,items,total_amount,status,created_at
ORD000733,129,"[{""sku"": ""SKU000193"", ""qty"": 3, ""unit_price"": 3978.92, ""line_total"": 11936.76}]",11936.76,delivered,2025-11-25T17:20:39.218655
ORD000734,129,"[{""sku"": ""SKU000485"", ""qty"": 1, ""unit_price"": 840.0, ""line_total"": 840.0}, {""sku"": ""SKU000421"", ""qty"": 3, ""unit_price"": 1320.0, ""line_total"": 3960.0}, {""sku"": ""SKU000278"", ""qty"": 1, ""unit_price"": 3574.78, ""line_total"": 3574.78}]",8374.78,delivered,2025-12-05T11:06:39.219247
ORD000735,193,"[{""sku"": ""SKU000657"", ""qty"": 1, ""unit_price"": 940.0, ""line_total"": 940.0}]",940.0,delivered,2025-11-22T19:50:39.219664
ORD000736,193,"[{""sku"": ""SKU000493"", ""qty"": 2, ""unit_price"": 1980.0, ""line_total"": 3960.0}, {""sku"": ""SKU000646"", ""qty"": 1, ""unit_price"": 1500.0, ""line_total"": 1500.0}]",5460.0,delivered,2025-11-18T01:00:39.220200
ORD000737,314,"[{""sku"": ""SKU000602"", ""qty"": 2, ""unit_price"": 1040.0, ""line_total"": 2080.0}, {""sku"": ""SKU000770"", ""qty"": 3, ""unit_price"": 2960.0, ""line_total"": 8880.0}, {""sku"": ""SKU000863"", ""qty"": 2, ""unit_price"": 2450.0, ""line_total"": 4900.0}]",15860.0,delivered,2025-11-08T11:09:39.220725
ORD000738,323,"[{""sku"": ""SKU000005"", ""qty"": 1, ""unit_price"": 2219.44, ""line_total"": 2219.44}, {""sku"": ""SKU000130"", ""qty"": 1, ""unit_price"": 4406.98, ""line_total"": 4406.98}, {""sku"": ""SKU000361"", ""qty"": 1, ""unit_price"": 1480.0, ""line_total"": 1480.0}, {""sku"": ""SKU000432"", ""qty"": 2, ""unit_price"": 1140.0, ""line_total"": 2280.0}]",10386.42,placed,2025-11-11T12:07:39.221310
ORD000739,284,"[{""sku"": ""SKU000825"", ""qty"": 1, ""unit_price"": 2040.0, ""line_total"": 2040.0}, {""sku"": ""SKU000096"", ""qty"": 1, ""unit_price"": 2830.96, ""line_total"": 2830.96}]",4870.96,delivered,2025-12-01T22:00:39.221780
ORD000740,142,"[{""sku"": ""SKU000750"", ""qty"": 3, ""unit_price"": 1490.0, ""line_total"": 4470.0}, {""sku"": ""SKU000867"", ""qty"": 1, ""unit_price"": 1040.0, ""line_total"": 1040.0}]",5510.0,shipped,2025-12-03T02:15:39.222275
ORD000741,193,"[{""sku"": ""SKU000703"", ""qty"": 1, ""unit_price"": 930.0, ""line_total"": 930.0}]",930.0,delivered,2025-11-11T16:47:39.222679
ORD000742,346,"[{""sku"": ""SKU000547"", ""qty"": 3, ""unit_price"": 1280.0, ""line_total"": 3840.0}, {""sku"": ""SKU000647"", ""qty"": 2, ""unit_price"": 1610.0, ""line_total"": 3220.0}, {""sku"": ""SKU000501"", ""qty"": 2, ""unit_price"": 1080.0, ""line_total"": 2160.0}]",9220.0,shipped,2025-11-29T07:51:39.223204
ORD000743,261,"[{""sku"": ""SKU000788"", ""qty"": 1, ""unit_price"": 1650.0, ""line_total"": 1650.0}, {""sku"": ""SKU000195"", ""qty"": 3, ""unit_price"": 1357.13, ""line_total"": 4071.3900000000003}]",5721.39,shipped,2025-11-10T11:38:39.223675
ORD000744,268,"[{""sku"": ""SKU000575"", ""qty"": 2, ""unit_price"": 2320.0, ""line_total"": 4640.0}, {""sku"": ""SKU000673"", ""qty"": 1, ""unit_price"": 1450.0, ""line_total"": 1450.0}, {""sku"": ""SKU000628"", ""qty"": 3, ""unit_price"": 1590.0, ""line_total"": 4770.0}, {""sku"": ""SKU000258"", ""qty"": 2, ""unit_price"": 1431.78, ""line_total"": 2863.56}]",13723.56,shipped,2025-11-27T19:55:39.224253
ORD000745,203,"[{""sku"": ""SKU000536"", ""qty"": 3, ""unit_price"": 2340.0, ""line_total"": 7020.0}, {""sku"": ""SKU000664"", ""qty"": 2, ""unit_price"": 1300.0, ""line_total"": 2600.0}, {""sku"": ""SKU000832"", ""qty"": 3, ""unit_price"": 860.0, ""line_total"": 2580.0}, {""sku"": ""SKU000176"", ""qty"": 1, ""unit_price"": 1535.65, ""line_total"": 1535.65}]",13735.65,delivered,2025-11-20T10:03:39.224847
ORD000746,413,"[{""sku"": ""SKU000481"", ""qty"": 3, ""unit_price"": 1090.0, ""line_total"": 3270.0}, {""sku"": ""SKU000060"", ""qty"": 3, ""unit_price"": 3659.76, ""line_total"": 10979.28}]",14249.28,delivered,2025-11-17T21:46:39.225393
ORD000747,152,"[{""sku"": ""SKU000338"", ""qty"": 1, ""unit_price"": 1230.0, ""line_total"": 1230.0}, {""sku"": ""SKU000343"", ""qty"": 3, ""unit_price"": 1140.0, ""line_total"": 3420.0}]",4650.0,delivered,2025-12-07T00:49:39.225862
ORD000748,163,"[{""sku"": ""SKU000482"", ""qty"": 2, ""unit_price"": 670.0, ""line_total"": 1340.0}]",1340.0,shipped,2025-11-20T03:16:39.226275
ORD000749,284,"[{""sku"": ""SKU000605"", ""qty"": 2, ""unit_price"": 1440.0, ""line_total"": 2880.0}, {""sku"": ""SKU000187"", ""qty"": 2, ""unit_price"": 1497.82, ""line_total"": 2995.64}, {""sku"": ""SKU000340"", ""qty"": 2, ""unit_price"": 990.0, ""line_total"": 1980.0}]",7855.64,cancelled,2025-11-24T07:38:39.226801
ORD000750,147,"[{""sku"": ""SKU000720"", ""qty"": 3, ""unit_price"": 1070.0, ""line_total"": 3210.0}]",3210.0,shipped,2025-12-04T19:51:39.227213
ORD000751,104,"[{""sku"": ""SKU000030"", ""qty"": 3, ""unit_price"": 4195.34, ""line_total"": 12586.02}, {""sku"": ""SKU000120"", ""qty"": 1, ""unit_price"": 823.8, ""line_total"": 823.8}, {""sku"": ""SKU000489"", ""qty"": 1, ""unit_price"": 930.0, ""line_total"": 930.0}]",14339.82,cancelled,2025-11-24T04:44:39.227749
ORD000752,366,"[{""sku"": ""SKU000020"", ""qty"": 3, ""unit_price"": 4360.68, ""line_total"": 13082.04}, {""sku"": ""SKU000619"", ""qty"": 3, ""unit_price"": 940.0, ""line_total"": 2820.0}, {""sku"": ""SKU000826"", ""qty"": 2, ""unit_price"": 1580.0, ""line_total"": 3160.0}, {""sku"": ""SKU000550"", ""qty"": 2, ""unit_price"": 1580.0, ""line_total"": 3160.0}]",22222.04,delivered,2025-12-05T11:58:39.228332
ORD000753,152,"[{""sku"": ""SKU000155"", ""qty"": 2, ""unit_price"": 2486.47, ""line_total"": 4972.94}, {""sku"": ""SKU000784"", ""qty"": 2, ""unit_price"": 1320.0, ""line_total"": 2640.0}, {""sku"": ""SKU000550"", ""qty"": 2, ""unit_price"": 1580.0, ""line_total"": 3160.0}, {""sku"": ""SKU000238"", ""qty"": 1, ""unit_price"": 4132.05, ""line_total"": 4132.05}]",14904.99,delivered,2025-11-19T08:23:39.228907
ORD000754,201,"[{""sku"": ""SKU000552"", ""qty"": 3, ""unit_price"": 1990.0, ""line_total"": 5970.0}, {""sku"": ""SKU000250"", ""qty"": 2, ""unit_price"": 982.75, ""line_total"": 1965.5}, {""sku"": ""SKU000159"", ""qty"": 2, ""unit_price"": 4921.19, ""line_total"": 9842.38}]",17777.88,delivered,2025-11-27T00:52:39.229518
ORD000755,420,"[{""sku"": ""SKU000460"", ""qty"": 2, ""unit_price"": 1720.0, ""line_total"": 3440.0}]",3440.0,shipped,2025-12-03T20:51:39.229926
ORD000756,186,"[{""sku"": ""SKU000490"", ""qty"": 1, ""unit_price"": 1580.0, ""line_total"": 1580.0}, {""sku"": ""SKU000224"", ""qty"": 2, ""unit_price"": 1205.27, ""line_total"": 2410.54}]",3990.54,cancelled,2025-12-07T08:37:39.230418
ORD000757,252,"[{""sku"": ""SKU000466"", ""qty"": 3, ""unit_price"": 1750.0, ""line_total"": 5250.0}, {""sku"": ""SKU000428"", ""qty"": 2, ""unit_price"": 1160.0, ""line_total"": 2320.0}, {""sku"": ""SKU000792"", ""qty"": 3, ""unit_price"": 980.0, ""line_total"": 2940.0}, {""sku"": ""SKU000882"", ""qty"": 1, ""unit_price"": 2700.0, ""line_total"": 2700.0}]",13210.0,cancelled,2025-11-26T21:07:39.231051
ORD000758,427,"[{""sku"": ""SKU000072"", ""qty"": 3, ""unit_price"": 4582.06, ""line_total"": 13746.18}, {""sku"": ""SKU000043"", ""qty"": 2, ""unit_price"": 3938.13, ""line_total"": 7876.26}, {""sku"": ""SKU000105"", ""qty"": 2, ""unit_price"": 1969.12, ""line_total"": 3938.24}, {""sku"": ""SKU000087"", ""qty"": 2, ""unit_price"": 4361.83, ""line_total"": 8723.66}]",34284.34,shipped,2025-12-02T23:44:39.231652
ORD000759,286,"[{""sku"": ""SKU000325"", ""qty"": 3, ""unit_price"": 1330.0, ""line_total"": 3990.0}, {""sku"": ""SKU000739"", ""qty"": 1, ""unit_price"": 840.0, ""line_total"": 840.0}]",4830.0,delivered,2025-11-06T11:31:39.232141
ORD000760,445,"[{""sku"": ""SKU000174"", ""qty"": 2, ""unit_price"": 4177.03, ""line_total"": 8354.06}]",8354.06,shipped,2025-11-18T23:22:39.232541
ORD000761,205,"[{""sku"": ""SKU000448"", ""qty"": 1, ""unit_price"": 1210.0, ""line_total"": 1210.0}, {""sku"": ""SKU000008"", ""qty"": 1, ""unit_price"": 2450.86, ""line_total"": 2450.86}, {""sku"": ""SKU000154"", ""qty"": 1, ""unit_price"": 2021.27, ""line_total"": 2021.27}]",5682.13,delivered,2025-11-07T16:04:39.233062
ORD000762,274,"[{""sku"": ""SKU000384"", ""qty"": 3, ""unit_price"": 1520.0, ""line_total"": 4560.0}, {""sku"": ""SKU000689"", ""qty"": 2, ""unit_price"": 1410.0, ""line_total"": 2820.0}, {""sku"": ""SKU000561"", ""qty"": 2, ""unit_price"": 2300.0, ""line_total"": 4600.0}]",11980.0,shipped,2025-12-05T06:40:39.233712
ORD000763,266,"[{""sku"": ""SKU000828"", ""qty"": 1, ""unit_price"": 970.0, ""line_total"": 970.0}]",970.0,cancelled,2025-12-04T15:04:39.234151
ORD000764,327,"[{""sku"": ""SKU000598"", ""qty"": 2, ""unit_price"": 1230.0, ""line_total"": 2460.0}, {""sku"": ""SKU000363"", ""qty"": 2, ""unit_price"": 1200.0, ""line_total"": 2400.0}, {""sku"": ""SKU000437"", ""qty"": 2, ""unit_price"": 2100.0, ""line_total"": 4200.0}]",9060.0,delivered,2025-11-12T05:39:39.234665
ORD000765,434,"[{""sku"": ""SKU000087"", ""qty"": 3, ""unit_price"": 4361.83, ""line_total"": 13085.49}, {""sku"": ""SKU000068"", ""qty"": 3, ""unit_price"": 4394.26, ""line_total"": 13182.78}, {""sku"": ""SKU000444"", ""qty"": 2, ""unit_price"": 2120.0, ""line_total"": 4240.0}]",30508.27,delivered,2025-11-27T23:19:39.235193
ORD000766,347,"[{""sku"": ""SKU000552"", ""qty"": 2, ""unit_price"": 1990.0, ""line_total"": 3980.0}, {""sku"": ""SKU000030"", ""qty"": 1, ""unit_price"": 4195.34, ""line_total"": 4195.34}, {""sku"": ""SKU000784"", ""qty"": 3, ""unit_price"": 1320.0, ""line_total"": 3960.0}, {""sku"": ""SKU000470"", ""qty"": 3, ""unit_price"": 970.0, ""line_total"": 2910.0}]",15045.34,delivered,2025-11-23T16:45:39.235784
ORD000767,369,"[{""sku"": ""SKU000758"", ""qty"": 3, ""unit_price"": 1370.0, ""line_total"": 4110.0}]",4110.0,delivered,2025-12-03T22:58:39.236203
ORD000768,429,"[{""sku"": ""SKU000568"", ""qty"": 2, ""unit_price"": 3080.0, ""line_total"": 6160.0}, {""sku"": ""SKU000607"", ""qty"": 3, ""unit_price"": 1310.0, ""line_total"": 3930.0}]",10090.0,delivered,2025-11-10T00:39:39.236660
ORD000769,330,"[{""sku"": ""SKU000537"", ""qty"": 1, ""unit_price"": 2010.0, ""line_total"": 2010.0}, {""sku"": ""SKU000671"", ""qty"": 3, ""unit_price"": 1490.0, ""line_total"": 4470.0}, {""sku"": ""SKU000443"", ""qty"": 3, ""unit_price"": 940.0, ""line_total"": 2820.0}, {""sku"": ""SKU000098"", ""qty"": 2, ""unit_price"": 1949.92, ""line_total"": 3899.84}]",13199.84,cancelled,2025-12-04T22:25:39.237230
ORD000770,131,"[{""sku"": ""SKU000467"", ""qty"": 2, ""unit_price"": 1010.0, ""line_total"": 2020.0}, {""sku"": ""SKU000317"", ""qty"": 3, ""unit_price"": 2210.0, ""line_total"": 6630.0}, {""sku"": ""SKU000629"", ""qty"": 2, ""unit_price"": 1030.0, ""line_total"": 2060.0}, {""sku"": ""SKU000558"", ""qty"": 1, ""unit_price"": 2330.0, ""line_total"": 2330.0}]",13040.0,shipped,2025-11-15T12:41:39.237808
ORD000771,207,"[{""sku"": ""SKU000668"", ""qty"": 2, ""unit_price"": 900.0, ""line_total"": 1800.0}, {""sku"": ""SKU000394"", ""qty"": 3, ""unit_price"": 1060.0, ""line_total"": 3180.0}, {""sku"": ""SKU000780"", ""qty"": 3, ""unit_price"": 1560.0, ""line_total"": 4680.0}]",9660.0,cancelled,2025-11-20T05:07:39.238333
ORD000772,339,"[{""sku"": ""SKU000021"", ""qty"": 2, ""unit_price"": 3198.26, ""line_total"": 6396.52}, {""sku"": ""SKU000085"", ""qty"": 2, ""unit_price"": 899.03, ""line_total"": 1798.06}]",8194.58,cancelled,2025-11-16T13:22:39.238796
ORD000773,412,"[{""sku"": ""SKU000086"", ""qty"": 1, ""unit_price"": 2674.81, ""line_total"": 2674.81}, {""sku"": ""SKU000770"", ""qty"": 1, ""unit_price"": 2960.0, ""line_total"": 2960.0}, {""sku"": ""SKU000107"", ""qty"": 2, ""unit_price"": 3174.84, ""line_total"": 6349.68}, {""sku"": ""SKU000614"", ""qty"": 3, ""unit_price"": 1100.0, ""line_total"": 3300.0}]",15284.49,delivered,2025-12-01T21:01:39.239374
ORD000774,243,"[{""sku"": ""SKU000129"", ""qty"": 3, ""unit_price"": 2775.83, ""line_total"": 8327.49}, {""sku"": ""SKU000237"", ""qty"": 1, ""unit_price"": 728.87, ""line_total"": 728.87}, {""sku"": ""SKU000535"", ""qty"": 3, ""unit_price"": 1140.0, ""line_total"": 3420.0}]",12476.36,delivered,2025-11-08T14:34:39.239909
ORD000775,429,"[{""sku"": ""SKU000679"", ""qty"": 2, ""unit_price"": 1730.0, ""line_total"": 3460.0}, {""sku"": ""SKU000676"", ""qty"": 3, ""unit_price"": 1080.0, ""line_total"": 3240.0}]",6700.0,shipped,2025-12-05T04:47:39.240391
ORD000776,448,"[{""sku"": ""SKU000640"", ""qty"": 2, ""unit_price"": 1150.0, ""line_total"": 2300.0}]",2300.0,delivered,2025-12-05T10:34:39.240795
ORD000777,276,"[{""sku"": ""SKU000080"", ""qty"": 2, ""unit_price"": 3858.43, ""line_total"": 7716.86}]",7716.86,delivered,2025-11-16T02:01:39.241200
ORD000778,342,"[{""sku"": ""SKU000322"", ""qty"": 2, ""unit_price"": 1450.0, ""line_total"": 2900.0}, {""sku"": ""SKU000558"", ""qty"": 3, ""unit_price"": 2330.0, ""line_total"": 6990.0}, {""sku"": ""SKU000840"", ""qty"": 1, ""unit_price"": 1250.0, ""line_total"": 1250.0}, {""sku"": ""SKU000327"", ""qty"": 3, ""unit_price"": 1050.0, ""line_total"": 3150.0}]",14290.0,delivered,2025-11-08T05:28:39.241761
ORD000779,228,"[{""sku"": ""SKU000623"", ""qty"": 1, ""unit_price"": 1700.0, ""line_total"": 1700.0}, {""sku"": ""SKU000169"", ""qty"": 1, ""unit_price"": 1691.94, ""line_total"": 1691.94}, {""sku"": ""SKU000054"", ""qty"": 3, ""unit_price"": 4633.29, ""line_total"": 13899.869999999999}, {""sku"": ""SKU000302"", ""qty"": 2, ""unit_price"": 822.15, ""line_total"": 1644.3}]",18936.11,delivered,2025-12-05T01:55:39.242385
ORD000780,444,"[{""sku"": ""SKU000035"", ""qty"": 3, ""unit_price"": 4364.49, ""line_total"": 13093.47}, {""sku"": ""SKU000630"", ""qty"": 1, ""unit_price"": 1730.0, ""line_total"": 1730.0}]",14823.47,delivered,2025-11-13T22:49:39.242864
ORD000781,161,"[{""sku"": ""SKU000482"", ""qty"": 1, ""unit_price"": 670.0, ""line_total"": 670.0}, {""sku"": ""SKU000143"", ""qty"": 3, ""unit_price"": 3641.87, ""line_total"": 10925.61}, {""sku"": ""SKU000748"", ""qty"": 1, ""unit_price"": 830.0, ""line_total"": 830.0}]",12425.61,delivered,2025-11-22T06:10:39.243405
ORD000782,265,"[{""sku"": ""SKU000812"", ""qty"": 2, ""unit_price"": 1430.0, ""line_total"": 2860.0}, {""sku"": ""SKU000584"", ""qty"": 1, ""unit_price"": 1900.0, ""line_total"": 1900.0}]",4760.0,placed,2025-11-07T19:51:39.243875
ORD000783,409,"[{""sku"": ""SKU000768"", ""qty"": 1, ""unit_price"": 1590.0, ""line_total"": 1590.0}, {""sku"": ""SKU000603"", ""qty"": 3, ""unit_price"": 1670.0, ""line_total"": 5010.0}, {""sku"": ""SKU000785"", ""qty"": 3, ""unit_price"": 1430.0, ""line_total"": 4290.0}, {""sku"": ""SKU000163"", ""qty"": 3, ""unit_price"": 1991.69, ""line_total"": 5975.07}]",16865.07,cancelled,2025-11-14T15:35:39.244462
ORD000784,120,"[{""sku"": ""SKU000074"", ""qty"": 3, ""unit_price"": 2431.83, ""line_total"": 7295.49}, {""sku"": ""SKU000741"", ""qty"": 3, ""unit_price"": 1440.0, ""line_total"": 4320.0}]",11615.49,delivered,2025-11-11T19:53:39.244926
ORD000785,225,"[{""sku"": ""SKU000282"", ""qty"": 2, ""unit_price"": 2016.9, ""line_total"": 4033.8}, {""sku"": ""SKU000803"", ""qty"": 2, ""unit_price"": 1140.0, ""line_total"": 2280.0}, {""sku"": ""SKU000080"", ""qty"": 2, ""unit_price"": 3858.43, ""line_total"": 7716.86}, {""sku"": ""SKU000725"", ""qty"": 3, ""unit_price"": 1270.0, ""line_total"": 3810.0}]",17840.66,delivered,2025-11-13T11:33:39.245516
ORD000786,410,"[{""sku"": ""SKU000082"", ""qty"": 2, ""unit_price"": 4812.41, ""line_total"": 9624.82}, {""sku"": ""SKU000075"", ""qty"": 3, ""unit_price"": 4808.14, ""line_total"": 14424.420000000002}]",24049.24,placed,2025-11-26T00:21:39.245990
ORD000787,221,"[{""sku"": ""SKU000320"", ""qty"": 2, ""unit_price"": 950.0, ""line_total"": 1900.0}]",1900.0,delivered,2025-11-25T17:25:39.246380
ORD000788,154,"[{""sku"": ""SKU000368"", ""qty"": 1, ""unit_price"": 1220.0, ""line_total"": 1220.0}]",1220.0,shipped,2025-12-02T17:33:39.246769
ORD000789,342,"[{""sku"": ""SKU000160"", ""qty"": 2, ""unit_price"": 1465.17, ""line_total"": 2930.34}, {""sku"": ""SKU000430"", ""qty"": 3, ""unit_price"": 1090.0, ""line_total"": 3270.0}, {""sku"": ""SKU000332"", ""qty"": 3, ""unit_price"": 1280.0, ""line_total"": 3840.0}]",10040.34,shipped,2025-11-22T16:16:39.247284
ORD000790,396,"[{""sku"": ""SKU000546"", ""qty"": 2, ""unit_price"": 2050.0, ""line_total"": 4100.0}, {""sku"": ""SKU000031"", ""qty"": 3, ""unit_price"": 1674.31, ""line_total"": 5022.93}, {""sku"": ""SKU000706"", ""qty"": 3, ""unit_price"": 890.0, ""line_total"": 2670.0}]",11792.93,cancelled,2025-11-15T13:11:39.247830
ORD000791,358,"[{""sku"": ""SKU000034"", ""qty"": 2, ""unit_price"": 4903.53, ""line_total"": 9807.06}, {""sku"": ""SKU000775"", ""qty"": 3, ""unit_price"": 1460.0, ""line_total"": 4380.0}, {""sku"": ""SKU000669"", ""qty"": 3, ""unit_price"": 1320.0, ""line_total"": 3960.0}]",18147.06,delivered,2025-12-05T21:27:39.248363
ORD000792,204,"[{""sku"": ""SKU000272"", ""qty"": 1, ""unit_price"": 4640.08, ""line_total"": 4640.08}, {""sku"": ""SKU000177"", ""qty"": 1, ""unit_price"": 4072.66, ""line_total"": 4072.66}]",8712.74,delivered,2025-11-29T17:44:39.248827
ORD000793,135,"[{""sku"": ""SKU000421"", ""qty"": 2, ""unit_price"": 1320.0, ""line_total"": 2640.0}, {""sku"": ""SKU000900"", ""qty"": 2, ""unit_price"": 1270.0, ""line_total"": 2540.0}, {""sku"": ""SKU000825"", ""qty"": 3, ""unit_price"": 2040.0, ""line_total"": 6120.0}, {""sku"": ""SKU000857"", ""qty"": 2, ""unit_price"": 2350.0, ""line_total"": 4700.0}]",16000.0,delivered,2025-12-02T19:22:39.249461
ORD000794,234,"[{""sku"": ""SKU000485"", ""qty"": 1, ""unit_price"": 840.0, ""line_total"": 840.0}, {""sku"": ""SKU000661"", ""qty"": 1, ""unit_price"": 1740.0, ""line_total"": 1740.0}, {""sku"": ""SKU000074"", ""qty"": 2, ""unit_price"": 2431.83, ""line_total"": 4863.66}]",7443.66,delivered,2025-11-26T10:32:39.250036
ORD000795,355,"[{""sku"": ""SKU000379"", ""qty"": 1, ""unit_price"": 1550.0, ""line_total"": 1550.0}, {""sku"": ""SKU000453"", ""qty"": 1, ""unit_price"": 1740.0, ""line_total"": 1740.0}, {""sku"": ""SKU000578"", ""qty"": 3, ""unit_price"": 2140.0, ""line_total"": 6420.0}, {""sku"": ""SKU000121"", ""qty"": 3, ""unit_price"": 3252.42, ""line_total"": 9757.26}]",19467.26,shipped,2025-11-15T08:22:39.250616
ORD000796,404,"[{""sku"": ""SKU000082"", ""qty"": 2, ""unit_price"": 4812.41, ""line_total"": 9624.82}, {""sku"": ""SKU000786"", ""qty"": 3, ""unit_price"": 1420.0, ""line_total"": 4260.0}]",13884.82,shipped,2025-11-26T14:25:39.251098
ORD000797,271,"[{""sku"": ""SKU000223"", ""qty"": 2, ""unit_price"": 595.52, ""line_total"": 1191.04}, {""sku"": ""SKU000745"", ""qty"": 3, ""unit_price"": 960.0, ""line_total"": 2880.0}, {""sku"": ""SKU000490"", ""qty"": 1, ""unit_price"": 1580.0, ""line_total"": 1580.0}]",5651.04,shipped,2025-11-15T11:20:39.251645
ORD000798,292,"[{""sku"": ""SKU000245"", ""qty"": 2, ""unit_price"": 1882.25, ""line_total"": 3764.5}, {""sku"": ""SKU000791"", ""qty"": 1, ""unit_price"": 1560.0, ""line_total"": 1560.0}]",5324.5,cancelled,2025-11-27T00:24:39.252135
ORD000799,245,"[{""sku"": ""SKU000316"", ""qty"": 1, ""unit_price"": 1130.0, ""line_total"": 1130.0}, {""sku"": ""SKU000793"", ""qty"": 3, ""unit_price"": 1530.0, ""line_total"": 4590.0}, {""sku"": ""SKU000398"", ""qty"": 2, ""unit_price"": 2380.0, ""line_total"": 4760.0}, {""sku"": ""SKU000799"", ""qty"": 3, ""unit_price"": 1340.0, ""line_total"": 4020.0}]",14500.0,delivered,2025-11-20T19:06:39.252701
ORD000800,316,"[{""sku"": ""SKU000538"", ""qty"": 3, ""unit_price"": 1750.0, ""line_total"": 5250.0}, {""sku"": ""SKU000426"", ""qty"": 2, ""unit_price"": 1440.0, ""line_total"": 2880.0}, {""sku"": ""SKU000610"", ""qty"": 1, ""unit_price"": 1410.0, ""line_total"": 1410.0}, {""sku"": ""SKU000213"", ""qty"": 1, ""unit_price"": 2103.64, ""line_total"": 2103.64}]",11643.64,shipped,2025-11-27T14:41:39.253283
ORD000801,414,"[{""sku"": ""SKU000727"", ""qty"": 2, ""unit_price"": 1300.0, ""line_total"": 2600.0}, {""sku"": ""SKU000035"", ""qty"": 2, ""unit_price"": 4364.49, ""line_total"": 8728.98}]",11328.98,delivered,2025-11-21T18:04:39.253753
ORD000802,423,"[{""sku"": ""SKU000267"", ""qty"": 2, ""unit_price"": 580.54, ""line_total"": 1161.08}, {""sku"": ""SKU000015"", ""qty"": 3, ""unit_price"": 3143.58, ""line_total"": 9430.74}]",10591.82,delivered,2025-11-27T23:24:39.254224
ORD000803,252,"[{""sku"": ""SKU000692"", ""qty"": 3, ""unit_price"": 1680.0, ""line_total"": 5040.0}]",5040.0,cancelled,2025-11-12T07:32:39.254622
ORD000804,302,"[{""sku"": ""SKU000066"", ""qty"": 1, ""unit_price"": 2148.16, ""line_total"": 2148.16}]",2148.16,cancelled,2025-11-07T22:16:39.255020
ORD000805,401,"[{""sku"": ""SKU000699"", ""qty"": 1, ""unit_price"": 1380.0, ""line_total"": 1380.0}]",1380.0,delivered,2025-11-24T10:41:39.255404
ORD000806,184,"[{""sku"": ""SKU000252"", ""qty"": 2, ""unit_price"": 4262.72, ""line_total"": 8525.44}, {""sku"": ""SKU000695"", ""qty"": 1, ""unit_price"": 1480.0, ""line_total"": 1480.0}, {""sku"": ""SKU000828"", ""qty"": 2, ""unit_price"": 970.0, ""line_total"": 1940.0}]",11945.44,delivered,2025-11-10T08:30:39.255945
ORD000807,220,"[{""sku"": ""SKU000076"", ""qty"": 2, ""unit_price"": 1396.87, ""line_total"": 2793.74}, {""sku"": ""SKU000320"", ""qty"": 3, ""unit_price"": 950.0, ""line_total"": 2850.0}, {""sku"": ""SKU000465"", ""qty"": 3, ""unit_price"": 1110.0, ""line_total"": 3330.0}]",8973.74,delivered,2025-12-06T12:09:39.256474
ORD000808,177,"[{""sku"": ""SKU000167"", ""qty"": 3, ""unit_price"": 755.33, ""line_total"": 2265.9900000000002}, {""sku"": ""SKU000425"", ""qty"": 1, ""unit_price"": 1060.0, ""line_total"": 1060.0}]",3325.99,delivered,2025-12-05T12:28:39.256945
ORD000809,191,"[{""sku"": ""SKU000870"", ""qty"": 1, ""unit_price"": 2420.0, ""line_total"": 2420.0}, {""sku"": ""SKU000031"", ""qty"": 3, ""unit_price"": 1674.31, ""line_total"": 5022.93}, {""sku"": ""SKU000542"", ""qty"": 2, ""unit_price"": 1380.0, ""line_total"": 2760.0}]",10202.93,delivered,2025-11-19T21:45:39.257477
ORD000810,345,"[{""sku"": ""SKU000289"", ""qty"": 2, ""unit_price"": 2748.15, ""line_total"": 5496.3}, {""sku"": ""SKU000513"", ""qty"": 1, ""unit_price"": 1440.0, ""line_total"": 1440.0}, {""sku"": ""SKU000325"", ""qty"": 2, ""unit_price"": 1330.0, ""line_total"": 2660.0}, {""sku"": ""SKU000877"", ""qty"": 3, ""unit_price"": 1080.0, ""line_total"": 3240.0}]",12836.3,placed,2025-11-27T06:24:39.258056
ORD000811,427,"[{""sku"": ""SKU000610"", ""qty"": 2, ""unit_price"": 1410.0, ""line_total"": 2820.0}, {""sku"": ""SKU000493"", ""qty"": 3, ""unit_price"": 1980.0, ""line_total"": 5940.0}, {""sku"": ""SKU000568"", ""qty"": 2, ""unit_price"": 3080.0, ""line_total"": 6160.0}, {""sku"": ""SKU000481"", ""qty"": 3, ""unit_price"": 1090.0, ""line_total"": 3270.0}]",18190.0,delivered,2025-11-21T15:41:39.258626
ORD000812,441,"[{""sku"": ""SKU000146"", ""qty"": 3, ""unit_price"": 3904.65, ""line_total"": 11713.95}, {""sku"": ""SKU000181"", ""qty"": 2, ""unit_price"": 2950.08, ""line_total"": 5900.16}, {""sku"": ""SKU000483"", ""qty"": 1, ""unit_price"": 1650.0, ""line_total"": 1650.0}]",19264.11,delivered,2025-12-05T00:17:39.259156
ORD000813,316,"[{""sku"": ""SKU000547"", ""qty"": 3, ""unit_price"": 1280.0, ""line_total"": 3840.0}, {""sku"": ""SKU000738"", ""qty"": 3, ""unit_price"": 1150.0, ""line_total"": 3450.0}, {""sku"": ""SKU000199"", ""qty"": 1, ""unit_price"": 1832.88, ""line_total"": 1832.88}, {""sku"": ""SKU000593"", ""qty"": 3, ""unit_price"": 1740.0, ""line_total"": 5220.0}]",14342.88,cancelled,2025-11-21T03:42:39.259737
